LONGITUDE,LATITUDE,CELL_RSRP,CELL_RSRQ,CELL_SINR,CELL_CELLID,зЪЙмаЁЧјКХ,ИњзйЧјТы,ЧјЯи
121.0722594,30.24114583,-98,-15,-5,198065154,198065154,22344,грвІ
121.072258,30.24114556,-98,-11,1.2,214457410,214457410,22344,грвІ
121.1706538,30.01604926,-92,-12,-2,156681862,156681862,22604,грвІ
121.170625,30.016149,-94,-12,-2,208614467,208614467,22604,грвІ
121.085239,30.104272,-98,-9.75,-2.75,156774273,156774273,26696,грвІ
121.090853,30.098662,-97.85714286,-10.42857143,-1.142857143,156774273,156774273,26696,грвІ
121.119711,30.04804,-96.5,-12.25,-1.6,156778627,156778627,26699,грвІ
121.1195335,30.04825604,-94.33333333,-10.33333333,2.6,157055111,157055111,26699,грвІ
121.16811,30.071673,-99,-10,-2.4,198061570,198061570,22342,грвІ
121.08081,30.098801,-98.75,-14,-6,156775299,156775299,26696,грвІ
121.090853,30.098662,-98,-14,-6,156775299,156775299,26696,грвІ
121.1609113,30.0625603,-91.5,-8.5,2.9,103427587,103427587,22342,грвІ
121.144158,30.0470969,-95,-14,-3.4,152160385,152160385,26562,грвІ
121.1441701,30.04716598,-92.33333333,-11.66666667,2.866666667,197999105,197999105,26562,грвІ
121.1441328,30.04724637,-96.2,-11.4,1.48,265252225,265252225,26562,грвІ
121.2412828,29.99304091,-77,-4,2,208268365,208268365,26399,грвІ
121.1178868,30.01626137,-89.25,-10.5,0.625,103028995,103028995,26566,грвІ
121.1178803,30.01617052,-90.5,-13,-1.5,186768386,186768386,26566,грвІ
121.0588577,29.91745009,-83,-15,-1.4,186908162,186908162,26566,грвІ
121.285594,30.0077929,-95.4,-9.5,-2.2,186767618,186767618,26399,грвІ
121.1587229,30.10044488,-76,-18,1.4,152226949,152226949,26696,грвІ
121.1549076,30.10120226,-89.5,-16.5,-2.1,156440962,156440962,26696,грвІ
121.1504744,30.10194987,-80,-12,-4.2,156771969,156771969,26696,грвІ
121.1470464,30.10230903,-80,-13,-4.4,152117123,152117123,26696,грвІ
121.1432623,30.10263373,-97,-14,-0.6,103027203,103027203,26696,грвІ
121.1391249,30.10280301,-88,-13,-1.6,103027203,103027203,26696,грвІ
120.954936,30.11653782,-98,-12.4,-2.2,156441217,156441217,22720,грвІ
120.9549181,30.11648017,-97,-11.5,-0.5,193312002,193312002,22720,грвІ
121.004036,30.133253,-88,-14,0.7,156530306,156530306,22720,грвІ
121.004107,30.137507,-91,-12,2.35,186894083,186894083,22720,грвІ
121.1148443,30.01513753,-96,-17,-4,103030018,103030018,26566,грвІ
121.1151295,30.01520733,-97.28571429,-14,-2,103030018,103030018,26566,грвІ
121.0467973,30.0775614,-98.75,-9.625,-0.5,157122696,157122696,26699,грвІ
121.046802,30.07756917,-99.5,-11,1,157122693,157122693,26699,грвІ
121.1648054,30.16418844,-92.75,-12,2.25,102993923,102993923,26695,грвІ
121.2840028,30.029196,-95,-8,-1,186880513,186880513,26399,грвІ
121.283878,30.029202,-95.4,-8,-0.2,186880513,186880513,26399,грвІ
121.101561,30.047845,-99.5,-11.5,2.1,208415810,208415810,26699,грвІ
121.1023838,30.04794874,-95,-12.33333333,-0.6,152062851,152062851,26699,грвІ
121.033149,30.169901,-99.75,-12.75,2.4,156663945,156663945,22720,грвІ
120.971441,30.150529,-91.9,-12.7,1.73,156897155,156897155,22720,грвІ
121.1901,30.029872,-98,-14.5,2.7,156778115,156778115,22604,грвІ
121.168206,30.016086,-94,-15,-0.8,208614467,208614467,22604,грвІ
121.0923284,30.13394161,-96.66666667,-9.666666667,2.833333333,119784129,119784129,26696,грвІ
121.0923267,30.13394613,-95,-8,2.666666667,214463297,214463297,26696,грвІ
121.173346,30.073882,-94,-13,2.2,81033858,81033858,22342,грвІ
121.1733426,30.07391188,-99,-13,1,156776322,156776322,22342,грвІ
121.135747,30.156594,-97,-15,-2.4,156978051,156978051,26695,грвІ
121.170245,30.038651,-92.5,-13,0.6,157259401,157259401,22604,грвІ
121.3798041,29.93984239,-90.75,-10.25,2.25,81019265,81019265,26399,грвІ
121.1397176,30.04230255,-98.33333333,-12.5,1.833333333,189040642,189040642,26562,грвІ
121.1396769,30.0422935,-97.75,-11.25,1.75,189047811,189047811,26564,грвІ
121.0606544,30.0757534,-94.75,-10,2,198157575,198157575,26699,грвІ
121.060658,30.075748,-89,-10,-9,214458434,214458434,26699,грвІ
121.06064,30.0758108,-93.8,-10,-0.2,214458434,214458434,26699,грвІ
121.144712,30.053475,-89.6,-12.4,1.16,102997506,102997506,26562,грвІ
121.0972201,30.06853244,-97,-12,-0.4,81111171,81111171,26699,грвІ
121.1405528,30.11016876,-95,-12.1,0.4,156528258,156528258,26696,грвІ
121.0295126,30.171304,-91.3,-13.7,-1.44,81154696,81154696,22720,грвІ
121.0020218,30.17136484,-89,-11.66666667,-0.5,186981893,186981893,22720,грвІ
121.042951,30.15952944,-76.66666667,-12.33333333,0.333333333,102987011,102987011,22720,грвІ
121.170226,30.038586,-90.875,-12.75,-2.75,189001986,189001986,22604,грвІ
121.155537,30.051118,-92.66666667,-12.66666667,1.266666667,189000196,189000196,26564,грвІ
121.0725299,30.2157028,-93.2,-9.9,2.5,186814209,186814209,22344,грвІ
121.2570378,30.03724259,-98,-10,0,186882307,186882307,26399,грвІ
121.1417479,30.04586957,-89.2,-13,0.36,189047811,189047811,26564,грвІ
121.2543194,29.99440172,-95,-13,-1.1,103033089,103033089,26399,грвІ
121.2543146,29.99440509,-94.16666667,-12,2.9,103033091,103033091,26399,грвІ
121.2543228,29.99437134,-95.5,-13.5,-2.1,188814849,188814849,26399,грвІ
121.172112,30.097418,-93,-12,0,103016963,103016963,26700,грвІ
121.172112,30.097418,-88.5,-12,1.5,198064641,198064641,26700,грвІ
121.107989,30.164689,-87.5,-11.5,2.1,186912001,186912001,26696,грвІ
121.107989,30.164689,-89,-12,1.2,186912003,186912003,26696,грвІ
121.136805,30.1408795,-94,-11.5,1.4,119783105,119783105,26696,грвІ
121.136782,30.140608,-94,-11,1.2,119783105,119783105,26696,грвІ
121.136822,30.140463,-94,-10.42857143,2.714285714,119783105,119783105,26696,грвІ
121.1529541,30.04081801,-80.5,-9.5,1,189005062,189005062,26564,грвІ
121.054874,30.152133,-97,-11,1.7,214259778,214259778,26696,грвІ
121.0546724,30.1522998,-95.75,-10.75,2.425,214259778,214259778,26696,грвІ
121.13549,30.159919,-99.2,-14.6,0.36,102990338,102990338,26695,грвІ
120.997065,30.073291,-96.33333333,-12.66666667,2.577777778,157056897,157056897,26699,грвІ
121.1364568,30.04119277,-98.1,-11.6,2.62,152183425,152183425,22604,грвІ
121.060062,30.080371,-95,-12,-3.8,198065414,198065414,26699,грвІ
121.1698532,30.0638151,-82,-7,-3,213956930,213956930,22342,грвІ
121.1568655,30.05582737,-80,-11,0,189041155,189041155,26562,грвІ
121.2082112,30.0022519,-97.6,-11.8,1.1,152494721,152494721,26566,грвІ
121.341623,30.028381,-95.6,-10,2.28,156776833,156776833,26399,грвІ
121.120099,30.149432,-88,-12,2.6,81018753,81018753,26696,грвІ
121.0833516,30.13598087,-93.875,-13.75,-0.05,186900225,186900225,26696,грвІ
121.068342,30.219935,-99,-10.4,-0.1,186814211,186814211,22344,грвІ
121.0440321,30.00585555,-98.7,-8.6,2.84,186885634,186885634,26699,грвІ
121.146461,30.025178,-93.4,-10.5,0,208318530,208318530,22604,грвІ
121.2372832,29.98061686,-78.28571429,-9.857142857,2.714285714,186764806,186764806,26399,грвІ
121.237277,29.9806467,-81,-11,2,186764804,186764804,26399,грвІ
121.2679792,29.98019142,-82.83333333,-13.66666667,0.433333333,103033347,103033347,26399,грвІ
121.0627756,30.23899224,-94,-13,-7.6,186814467,186814467,22344,грвІ
121.0627753,30.23899224,-90,-6,0.6,208645442,208645442,22344,грвІ
121.182976,30.082339,-92,-12,-0.4,103019011,103019011,22342,грвІ
121.0866827,30.16440711,-80,-14.625,-1.075,152065155,152065155,22344,грвІ
121.124567,30.01906429,-98.28571429,-13.42857143,2.771428571,156411009,156411009,26566,грвІ
121.3403654,30.0284426,-83,-11.7,1.12,156776833,156776833,26399,грвІ
121.1410263,30.0738395,-88.83333333,-10.5,2,198177795,198177795,26700,грвІ
121.057554,30.062193,-95,-10,0,156662915,156662915,26699,грвІ
121.1269176,30.14294096,-98.8,-9.733333333,1.733333333,152241539,152241539,26696,грвІ
121.0285505,30.15257317,-93.5,-13.75,0.75,157130626,157130626,22720,грвІ
121.2765454,30.03922115,-97.625,-10.75,0.375,186881539,186881539,26399,грвІ
121.1509261,30.05897017,-90,-11,2.975,103398145,103398145,26562,грвІ
121.185416,30.071725,-81,-13.66666667,-1.933333333,264987272,264987272,22342,грвІ
121.1846382,30.07183861,-82.14285714,-13.85714286,-0.8,264987272,264987272,22342,грвІ
121.0984058,30.05403698,-96,-12.5,-1.833333333,186912770,186912770,26699,грвІ
121.0980162,30.05435218,-95.5,-11.875,-1.625,186912770,186912770,26699,грвІ
121.1918903,30.16649886,-93,-12.2,2.12,102992385,102992385,26695,грвІ
121.21007,30.159992,-94,-12,2.2,209814593,209814593,26695,грвІ
121.2102709,30.16025581,-96,-12.25,2.175,209814593,209814593,26695,грвІ
121.1701791,30.12165775,-97,-10.9,1.68,265141890,265141890,26696,грвІ
121.052198,30.056333,-93.3,-10.2,-0.1,156662914,156662914,26699,грвІ
121.1463059,30.05935003,-95.75,-8,0.35,103101698,103101698,26562,грвІ
121.1833071,30.04952799,-93.4,-9.8,2.6,198176259,198176259,26562,грвІ
121.17965,30.061699,-81,-9,2,103008257,103008257,22342,грвІ
121.1679765,30.0179993,-93,-13,-1.8,152380289,152380289,22604,грвІ
121.032948,30.182351,-95,-9,2,264929670,264929670,22720,грвІ
121.137115,30.00655,-82,-13,2.7,156896898,156896898,26566,грвІ
121.0296387,30.16920003,-89,-12,-1,198066435,198066435,22720,грвІ
120.9738466,30.13023275,-75,-10,0.4,156872067,156872067,22720,грвІ
121.3427501,30.0208152,-93,-12,2.333333333,214465090,214465090,26399,грвІ
121.3439426,30.02107286,-93,-12,2.6,214465090,214465090,26399,грвІ
121.123546,30.047358,-91.71428571,-13,1.571428571,103010051,103010051,26562,грвІ
121.123546,30.047358,-92,-12,-2.4,188933123,188933123,26562,грвІ
121.123451,30.047283,-81,-12,2,208696137,208696137,26562,грвІ
121.169867,30.037647,-82,-12,0.2,157259395,157259395,22604,грвІ
121.169869,30.0369714,-82,-12,0.2,157259395,157259395,22604,грвІ
121.1465946,30.02913068,-83.55555556,-7,1.666666667,156318337,156318337,22604,грвІ
121.1670134,30.0124516,-93.2,-10.4,0.2,208614467,208614467,22604,грвІ
121.0282151,30.15249973,-78,-13,2.4,157130625,157130625,22720,грвІ
121.159929,30.053946,-83,-9,2.8,214462787,214462787,22342,грвІ
121.170101,30.1493,-95,-12,2.2,152380033,152380033,26695,грвІ
121.164819,30.035961,-95,-13,0,103005953,103005953,22604,грвІ
121.1610254,30.01012472,-97.1,-12.4,2.96,198057473,198057473,22604,грвІ
121.0552645,30.21592068,-88,-12,-6,198028545,198028545,22344,грвІ
121.28685,30.031271,-99.5,-12.8,2.7,188895747,188895747,26399,грвІ
121.1289336,30.01349664,-94,-11,-1,198058498,198058498,26566,грвІ
121.1289332,30.01349637,-94,-15,-1,156977801,156977801,26566,грвІ
121.0713824,30.19892929,-88.22222222,-12.55555556,1.066666667,186821633,186821633,22344,грвІ
121.1648131,30.03612498,-95.9,-10.6,-0.9,208674630,208674630,22604,грвІ
121.1235059,30.07648755,-95,-10.11111111,0.777777778,156364929,156364929,26700,грвІ
121.1918772,30.16636475,-93,-11,1,208658755,208658755,26695,грвІ
121.136761,30.029118,-78,-11.5,2.5,156567173,156567173,22604,грвІ
121.167107,30.051701,-79,-10,1.4,156718212,156718212,26562,грвІ
121.1623813,30.02660398,-92.3,-6.9,2.6,103021314,103021314,22604,грвІ
121.0533538,30.0762736,-83,-13,-0.2,152379783,152379783,26699,грвІ
121.0534475,30.07625533,-96,-11.33333333,-0.933333333,152379780,152379780,26699,грвІ
121.1570477,30.04981789,-91,-11.33333333,-0.333333333,189000197,189000197,26564,грвІ
120.978292,30.163742,-93,-10,-0.2,265174914,265174914,22720,грвІ
121.169866,30.037493,-93,-10.625,1.8,189001986,189001986,22604,грвІ
121.0523312,30.17051836,-94,-12.33333333,2.333333333,186896641,186896641,22720,грвІ
121.0524985,30.170135,-99,-13.25,1.85,156489089,156489089,22720,грвІ
121.0521509,30.17069173,-94,-11,-2,156496262,156496262,22720,грвІ
121.052153,30.1709885,-94,-10,-2,119923907,119923907,22720,грвІ
121.098134,30.08187,-97,-12,0,81155464,81155464,26699,грвІ
121.376999,30.021888,-79,-10,2.6,186765825,186765825,26399,грвІ
121.366282,29.92547,-85,-9.666666667,1.666666667,156411265,156411265,26399,грвІ
120.9776407,30.16403876,-94,-13.83333333,-0.733333333,186819585,186819585,22720,грвІ
121.0318335,30.16247179,-89,-13,-2,156872321,156872321,22720,грвІ
121.031822,30.162464,-87,-12,-1,198066437,198066437,22720,грвІ
121.0318566,30.16214464,-88,-10.5,1,156872321,156872321,22720,грвІ
121.0318566,30.16214464,-88,-12,-1,198066437,198066437,22720,грвІ
121.15935,30.067396,-95,-16,-3.6,198052099,198052099,22342,грвІ
121.159495,30.067331,-96.5,-15,-3.4,198052099,198052099,22342,грвІ
121.159495,30.067331,-95,-16,-4.4,103004163,103004163,22342,грвІ
121.159495,30.067331,-94,-12,-2,208196422,208196422,22342,грвІ
121.15993,30.01318067,-98.9,-10.8,2.22,198057473,198057473,22604,грвІ
121.1694259,30.06324343,-96.92857143,-10.71428571,-1.642857143,152050563,152050563,26562,грвІ
121.1476742,30.16038249,-84,-15,-5.2,102990851,102990851,26695,грвІ
121.162644,30.02680101,-92.3,-9.9,-0.3,103021314,103021314,22604,грвІ
121.124123,30.152268,-94.5,-12.5,2.2,81018499,81018499,26696,грвІ
121.1536748,30.05110319,-82.6,-9.1,2.4,102999810,102999810,26562,грвІ
121.1656148,30.03417301,-92,-14,0.8,103005954,103005954,22604,грвІ
121.22558,30.010905,-91,-15,-3.4,152089985,152089985,26399,грвІ
121.101088,30.059642,-84,-9,-2,186912774,186912774,26699,грвІ
121.1013107,30.05971255,-84,-9,-2,186912771,186912771,26699,грвІ
121.1039099,30.16667095,-95,-11.28571429,-2.714285714,214832961,214832961,26696,грвІ
121.1678196,30.02947483,-98,-9.4,2.6,198058243,198058243,22604,грвІ
121.0444799,30.20619893,-93.5,-12,-4,152063362,152063362,22344,грвІ
121.247119,29.993428,-97.2,-11.2,2.76,208268353,208268353,26399,грвІ
121.1606337,30.00938232,-82,-12.5,2,156776579,156776579,26566,грвІ
121.1413928,30.04465552,-89,-12,-8,188888066,188888066,26562,грвІ
121.198227,30.175778,-94,-11,-7,188936193,188936193,26695,грвІ
121.260442,30.027849,-81,-15,2,186880769,186880769,26399,грвІ
121.195071,30.019524,-93,-11,2.8,193311748,193311748,26399,грвІ
121.1471349,30.03595107,-89,-13,-3,186987009,186987009,22604,грвІ
121.082292,30.18584701,-88.6,-11.6,-1.1,157200769,157200769,22344,грвІ
121.1487668,30.09196452,-92,-12.4,0.6,198059010,198059010,26700,грвІ
121.1484625,30.09172228,-91,-10,0,198059010,198059010,26700,грвІ
121.08963,30.102235,-94,-12,-2,186982402,186982402,26696,грвІ
121.0894342,30.1020517,-95.8,-11,-1,186982402,186982402,26696,грвІ
121.0894149,30.10207411,-96,-6,-3,186982405,186982405,26696,грвІ
121.161559,30.08295546,-87,-11,1.2,152440961,152440961,26700,грвІ
121.1276685,30.0466689,-91,-13,-0.4,103010049,103010049,26562,грвІ
120.9546828,30.1155205,-96.16666667,-11.66666667,1.333333333,187026177,187026177,22720,грвІ
121.146629,30.034608,-95,-9,1,264925317,264925317,22604,грвІ
121.238087,30.001859,-91,-11,-2.4,156602755,156602755,26399,грвІ
121.102389,30.03788716,-95,-11,2,186884878,186884878,26699,грвІ
121.0650724,30.24521918,-89,-12,2.6,156754818,156754818,22344,грвІ
121.0769168,30.15760037,-84,-8,2,198140929,198140929,26696,грвІ
121.1575452,30.00485261,-91.375,-13,0.325,157137794,157137794,26566,грвІ
121.1768191,30.0649601,-92.33333333,-12.66666667,0,198050307,198050307,22342,грвІ
121.1693965,30.0614595,-97,-12,2,81014659,81014659,22342,грвІ
121.1640611,30.08941406,-80,-11.5,2,214951745,214951745,26700,грвІ
121.1379079,30.04924299,-84.4,-10,-1.56,189070593,189070593,26562,грвІ
121.030808,30.19669461,-77,-10,-1,81017730,81017730,22344,грвІ
121.0317974,30.19714475,-81.5,-10,1,81153155,81153155,22344,грвІ
121.0336063,30.19795727,-84,-19,-9,81153153,81153153,22344,грвІ
121.0367889,30.19942221,-83.5,-15,-4,81153153,81153153,22344,грвІ
121.0374187,30.19970442,-79,-10,-6,152063362,152063362,22344,грвІ
121.1396677,30.06053874,-89,-14,-1.8,186822659,186822659,26562,грвІ
121.037362,30.158478,-91.33333333,-8.111111111,2.222222222,102986497,102986497,22720,грвІ
121.1707571,30.15590847,-78,-14,0,152380033,152380033,26695,грвІ
121.1691493,30.16275852,-72,-9,-0.6,152240513,152240513,26695,грвІ
121.1687362,30.16426731,-78,-9,-0.6,102993921,102993921,26695,грвІ
121.1684266,30.16558594,-81,-9,-0.6,152240513,152240513,26695,грвІ
121.1679012,30.16785509,-77,-11,2.6,193225986,193225986,26695,грвІ
121.1676131,30.16925293,-73,-14,-5,197925123,197925123,26695,грвІ
121.0511937,30.16134283,-84.33333333,-10.33333333,2.6,198066694,198066694,22720,грвІ
121.0529619,30.15980125,-92,-11,-2.2,198066694,198066694,22720,грвІ
121.181751,30.072894,-71.4,-4,2.32,208540225,208540225,22342,грвІ
121.123699,30.07157,-99,-11,0.4,186912258,186912258,26700,грвІ
121.1547886,30.09263801,-98.625,-13.375,0.35,198060035,198060035,26700,грвІ
121.1709714,30.10770969,-90,-15,-3.4,103022338,103022338,26696,грвІ
121.3101512,29.9979666,-78,-12,1.6,81017985,81017985,26399,грвІ
121.1216562,30.04352508,-85,-12,1,198053636,198053636,26562,грвІ
121.1217178,30.04369602,-85,-12,1,198053634,198053634,26562,грвІ
121.1386417,30.04524052,-96,-12,2,188888066,188888066,26562,грвІ
121.151844,30.049743,-94,-10,-1,198178563,198178563,26564,грвІ
121.055674,30.191066,-82,-9,0,156364674,156364674,22344,грвІ
121.0561304,30.1990372,-78.5,-9.5,-0.75,198030338,198030338,22344,грвІ
121.055906,30.198968,-83,-12,-4,156364674,156364674,22344,грвІ
121.0530033,30.15956015,-91,-13.5,-1.6,152064385,152064385,22720,грвІ
121.1666485,30.08612684,-90,-9,1.4,198178054,198178054,26700,грвІ
121.105159,30.04503282,-81,-10,0.6,81019777,81019777,26699,грвІ
121.345631,30.024649,-90,-10,0,186766338,186766338,26399,грвІ
121.167203,30.031737,-90.71428571,-12.14285714,2.742857143,103067649,103067649,22604,грвІ
121.167203,30.031737,-91,-11,0.6,189003777,189003777,22604,грвІ
121.34694,30.027482,-92.66666667,-12.33333333,2.533333333,214465089,214465089,26399,грвІ
121.103158,30.132549,-77,-10,-1,186900737,186900737,26696,грвІ
121.102519,30.13276,-95,-10,-1,186900740,186900740,26696,грвІ
121.0380859,30.16345052,-91.5,-13,1,102915329,102915329,22720,грвІ
121.1493848,30.05645237,-70,-19,-7,156604546,156604546,26562,грвІ
121.150013,30.052306,-70,-19,-7,156604546,156604546,26562,грвІ
121.1501294,30.05186117,-79,-19,-7,188889091,188889091,26564,грвІ
121.1447438,30.04028655,-79.33333333,-13.66666667,-0.8,156774786,156774786,26562,грвІ
121.152659,30.077133,-94,-13,1,103001091,103001091,26700,грвІ
121.1604519,30.06938232,-81,-13,0.8,103004161,103004161,22342,грвІ
121.1605273,30.06953921,-81.33333333,-13.33333333,0.266666667,198052099,198052099,22342,грвІ
121.1606293,30.0696856,-76,-10,-3.2,198056961,198056961,26562,грвІ
121.160522,30.069804,-87,-13,1.8,198052099,198052099,22342,грвІ
121.160522,30.069804,-73,-12,-1.4,198052097,198052097,22342,грвІ
121.160599,30.069966,-73,-12,-1.4,198052097,198052097,22342,грвІ
121.206397,30.16835802,-93,-13,1.2,102993156,102993156,26695,грвІ
121.1491868,30.00768555,-97.5,-13.25,0.275,103035137,103035137,26566,грвІ
121.0497968,30.164037,-94,-11,2.8,102987523,102987523,22720,грвІ
121.1420338,30.09333526,-90.7,-13.4,1.74,198060548,198060548,26696,грвІ
121.113613,30.046767,-95,-13,2.4,152491650,152491650,26699,грвІ
121.165963,30.030062,-88.4,-11.4,-0.8,208319298,208319298,22604,грвІ
121.162696,30.028788,-88,-16,-6,208319298,208319298,22604,грвІ
120.9629707,30.13202222,-92.3,-11.6,2.73,156363394,156363394,22720,грвІ
121.193669,30.166381,-90,-16,-1.2,102992388,102992388,26695,грвІ
121.079697,29.89626139,-85,-9,1.4,208443202,208443202,22465,грвІ
121.0799853,30.25290582,-97,-13,2.4,186813701,186813701,22344,грвІ
121.183203,30.065237,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.065237,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.065237,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.065237,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.064692,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.064692,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.064692,-97,-9,0.2,156371073,156371073,22342,грвІ
121.183203,30.064692,-97,-9,0.2,156371073,156371073,22342,грвІ
121.1569539,30.05026259,-90,-10.75,2.75,103002625,103002625,26564,грвІ
121.1482744,30.00298408,-84.6,-12.9,2.96,156775043,156775043,26566,грвІ
121.046817,30.135651,-90,-13,-1,186900483,186900483,26696,грвІ
121.1437204,30.04101535,-86,-15,-0.2,156774785,156774785,26562,грвІ
121.2384834,29.98138359,-67.875,-13,1.4,186764801,186764801,26399,грвІ
121.039781,30.16327969,-98,-14,-1.4,102915329,102915329,22720,грвІ
121.0397066,30.16346987,-96,-13,2,102986755,102986755,22720,грвІ
121.041199,30.162141,-96,-13,2,102986755,102986755,22720,грвІ
121.1730256,30.02155851,-98,-11,2,152553352,152553352,22604,грвІ
120.9986179,30.07462768,-96.75,-12.5,-5.5,208479297,208479297,26699,грвІ
120.9986089,30.07461545,-99,-11.4,0.2,157056909,157056909,26699,грвІ
120.9986298,30.07461724,-95,-10,-5,152382081,152382081,26699,грвІ
121.237459,29.998452,-96.57142857,-14.14285714,-0.142857143,156373633,156373633,26399,грвІ
121.2069647,30.17221045,-90.8,-9.05,2.25,102992898,102992898,26695,грвІ
121.116843,30.04903,-96.9,-9.2,0.4,193255169,193255169,26699,грвІ
121.216165,30.171655,-98.33333333,-12,1,157034884,157034884,26695,грвІ
121.2162739,30.171205,-96.85714286,-12,0.571428571,102994177,102994177,26695,грвІ
121.1974424,30.05240291,-94.9,-11.6,2.42,214468674,214468674,22342,грвІ
121.1389899,30.0422309,-94.22222222,-10.77777778,-0.555555556,102996994,102996994,26562,грвІ
121.139194,30.014362,-91,-12,1.2,152116867,152116867,26566,грвІ
120.996358,30.149724,-96,-12.5,1.1,186812161,186812161,22720,грвІ
120.9956132,30.0688796,-94.3,-12.2,2.34,157056898,157056898,26699,грвІ
121.045133,30.160009,-99.5,-12.83333333,1.433333333,102987009,102987009,22720,грвІ
121.1618106,30.03627492,-98.2,-13.8,-1.16,103021315,103021315,22604,грвІ
121.1618225,30.0362398,-98,-14.4,-3.88,81034113,81034113,22604,грвІ
121.1557609,30.03458656,-99.11111111,-13.44444444,1.155555556,81034114,81034114,22604,грвІ
121.1480725,30.16088225,-94.33333333,-14.66666667,-1,102990853,102990853,26695,грвІ
121.1480794,30.16086643,-94,-15,-2.8,102990851,102990851,26695,грвІ
121.1480878,30.16087283,-94.8,-13.2,0.16,102990850,102990850,26695,грвІ
121.2390323,29.9815657,-92.6,-11.8,1.7,186764806,186764806,26399,грвІ
121.111642,30.050467,-98,-12,0.6,186913281,186913281,26699,грвІ
121.1503442,30.16518256,-95.33333333,-10.33333333,-0.333333333,214456897,214456897,26695,грвІ
121.150392,30.165147,-92,-11.66666667,0.666666667,214456897,214456897,26695,грвІ
121.150281,30.165309,-85,-10.5,2,214456897,214456897,26695,грвІ
121.1431766,30.05274143,-89.75,-11,2.8,152062593,152062593,26562,грвІ
121.248331,30.021939,-98,-11,2,186882819,186882819,26399,грвІ
121.2467807,30.01892635,-98.66666667,-10.44444444,2.044444444,186882819,186882819,26399,грвІ
121.1139226,30.0195368,-96,-12.625,2.9,156496003,156496003,26566,грвІ
121.1491934,30.089733,-92.14285714,-13.14285714,1.714285714,198059265,198059265,26700,грвІ
121.149195,30.089721,-88,-11.66666667,2.733333333,198059010,198059010,26700,грвІ
121.257508,29.988041,-97.33333333,-12.66666667,1.666666667,103033091,103033091,26399,грвІ
121.1524541,30.03878757,-92.71428571,-9,2.714285714,264974726,264974726,26564,грвІ
121.157274,30.049636,-83,-13,2.6,198178562,198178562,26564,грвІ
121.170195,30.038605,-93.5,-12.25,0.85,157259395,157259395,22604,грвІ
121.237955,29.98464,-85.5,-10.375,0.625,186764545,186764545,26399,грвІ
121.051612,30.068445,-82,-8,0,186769154,186769154,26699,грвІ
121.07115,30.269859,-90,-13,1.2,156897410,156897410,22344,грвІ
121.0525685,30.17020365,-81,-9,2.2,186896643,186896643,22720,грвІ
121.053656,30.171988,-84,-16,-3.4,209814083,209814083,22720,грвІ
121.0019799,30.14367242,-99.8,-14,0.76,156530305,156530305,22720,грвІ
121.0369919,30.20833171,-99,-10,1.4,198028546,198028546,22344,грвІ
121.0618927,30.06755528,-91.2,-14,-0.52,214261058,214261058,26699,грвІ
121.0618809,30.06752179,-98.33333333,-12,1.266666667,152225666,152225666,26699,грвІ
121.029592,30.169184,-92,-13,1.6,198066435,198066435,22720,грвІ
121.011439,30.096303,-89,-12,-2,186890755,186890755,26699,грвІ
121.1546422,30.08982287,-90.5,-8.1,0.4,264987526,264987526,26700,грвІ
121.096012,30.107363,-82,-11,-1,186888961,186888961,26696,грвІ
121.096012,30.107363,-98,-11,-1,156775297,156775297,26696,грвІ
121.159572,30.06733728,-97.55555556,-13.88888889,2.6,103004162,103004162,22342,грвІ
121.1690133,30.06219908,-99,-11,2,213957441,213957441,26562,грвІ
121.050144,30.16353027,-73.5,-8,2,152286085,152286085,22720,грвІ
121.05023,30.16353678,-82,-8,2,198066694,198066694,22720,грвІ
121.169083,30.062344,-93,-14,-12.2,152052609,152052609,26562,грвІ
121.169083,30.062344,-93,-14,-2.8,103003649,103003649,26562,грвІ
121.1693194,30.06199453,-92.5,-12,2.2,198056961,198056961,26562,грвІ
121.168416,30.062338,-91.5,-11.5,-0.5,198056961,198056961,26562,грвІ
121.168416,30.062338,-97,-15,-3.8,103003649,103003649,26562,грвІ
121.169011,30.062203,-97,-14,-2.6,103003649,103003649,26562,грвІ
121.1080952,30.04945991,-83,-15.5,-4.3,186913283,186913283,26699,грвІ
121.0720261,30.20845248,-91.88888889,-10.33333333,1.222222222,157200003,157200003,22344,грвІ
121.1151342,30.01559946,-98.85714286,-13.42857143,0.114285714,156496002,156496002,26566,грвІ
121.0307247,30.16721422,-88.33333333,-11.5,2.466666667,102986255,102986255,22720,грвІ
121.0720702,30.2084063,-89,-13,-0.4,81142915,81142915,22344,грвІ
121.117434,30.071543,-93,-13,2.8,156364931,156364931,26700,грвІ
121.085252,30.116456,-95,-11,0.7,214463297,214463297,26696,грвІ
121.0507381,30.07720161,-96,-9,-3.6,209740866,209740866,26699,грвІ
121.177151,30.06924429,-76.75,-11.25,2,198050817,198050817,22342,грвІ
